,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
1944,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-07 0:00:09,FALSE,NA,982407644164968448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_kkaepjjang,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/984189132728549376/UeGzlQN8_normal.jpg
1945,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-07 0:00:08,FALSE,NA,982407640612462593,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Valenuhea,3665,TRUE,FALSE,NA,NA,Indonesia,id,http://pbs.twimg.com/profile_images/981921785565216768/r-0BPd55_normal.jpg
1946,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-07 0:00:03,FALSE,NA,982407618470785024,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Luana_G24,3665,TRUE,FALSE,NA,NA,"Portugal,Braga",pt,http://pbs.twimg.com/profile_images/980643257087610880/Xx0OoyTx_normal.jpg
1947,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:59:34,FALSE,NA,982407498064785408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jungkookftsuga,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981945524113653760/M-Op6FFC_normal.jpg
1948,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:59:17,FALSE,NA,982407426577059840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Musiclover1789,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/942905598961623040/kh9YYBSe_normal.jpg
1949,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:59:02,FALSE,NA,982407362886578176,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jamzz90,3665,TRUE,FALSE,NA,NA,Republic of the Philippines,en,http://pbs.twimg.com/profile_images/971941187794825216/Dw05FGSy_normal.jpg
1950,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:57:09,FALSE,NA,982406891744657408,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BangswiftButera,3665,TRUE,FALSE,NA,NA,BTS ♡ AG♡ TS♡ CC ♡IU ♡1D ,en,http://pbs.twimg.com/profile_images/980263182987120641/0bCqetPb_normal.jpg
1951,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:56:29,FALSE,NA,982406724421234688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sweatyjungkook,3665,TRUE,FALSE,NA,NA,jungkook's thighs,en,http://pbs.twimg.com/profile_images/924461464584273920/6jhABKRi_normal.jpg
1952,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:56:09,FALSE,NA,982406639792734209,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Jmsheartofpeach,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/983198570424643588/3ZJEKnrT_normal.jpg
1953,"RT @kookceptional: [trans] S Cawaii May Edition—about Suga and his love for sleep

@BTS_twt #MTVBRKPOPBTS #PremiosMTVMiaw https://t.co/lxpX…",FALSE,0,NA,2018-04-06 23:55:37,FALSE,NA,982406502395928577,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",4Dani23,210,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/980675446642806785/B7UO0Zmi_normal.jpg
1954,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:55:15,FALSE,NA,982406413442990081,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pakdoong,3665,TRUE,FALSE,NA,NA,◉‿◉,th,http://pbs.twimg.com/profile_images/982631395473350656/YgBrSfpW_normal.jpg
1955,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:54:19,FALSE,NA,982406178670919681,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",madmr3065,3665,TRUE,FALSE,NA,NA,,ko,http://pbs.twimg.com/profile_images/983247460234481664/fVB8WdiU_normal.jpg
1956,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:52:59,FALSE,NA,982405842937901056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JeonJiminLove,3665,TRUE,FALSE,NA,NA,Kookmin.In.My.Heart,en,http://pbs.twimg.com/profile_images/959063617923502080/ouXaaA0-_normal.jpg
1957,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:52:09,FALSE,NA,982405630152663040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yoongiIu,3665,TRUE,FALSE,NA,NA,mia ♥ cam ♥,en,http://pbs.twimg.com/profile_images/982830682010464257/TL190kbz_normal.jpg
1958,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:51:10,FALSE,NA,982405385930686464,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",btshope_heerin,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981930557775818752/FmA126ep_normal.jpg
1959,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:51:03,FALSE,NA,982405355895492608,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JiminiesHobi,3665,TRUE,FALSE,NA,NA,"New York, USA",en,http://pbs.twimg.com/profile_images/980688596683444225/EaWtH6zf_normal.jpg
1960,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:51:02,FALSE,NA,982405350123962368,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Ben499_,3665,TRUE,FALSE,NA,NA,,id,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1961,"April 7, 2018
ooxoo got into bed.
Time 8:49, Alarm set 12:45 - 13:15
#SleepMeister https://t.co/uYsCdwf5Os",FALSE,0,NA,2018-04-06 23:49:57,FALSE,NA,982405076437221377,NA,"<a href=""http://www.amuate.com/sleepmeisteren.html"" rel=""nofollow"">Sleep Meister</a>",ooxoo,0,FALSE,FALSE,NA,NA,Tokyo,ja,http://pbs.twimg.com/profile_images/835843876761939968/fzcvCzQb_normal.jpg
1962,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:49:04,FALSE,NA,982404855682629632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pjiimochi,3665,TRUE,FALSE,NA,NA,@97starjeon's pocket (����),en,http://pbs.twimg.com/profile_images/983489148760682497/RRbhcGMH_normal.jpg
1963,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:48:54,FALSE,NA,982404813714370560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bcyeondts,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/934038269938905088/bjCAIBAd_normal.jpg
1964,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:48:14,FALSE,NA,982404647393550336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wahyuni06_sri,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981689667094396928/rshJeUMu_normal.jpg
1965,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:48:08,FALSE,NA,982404622743515136,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bangtanpotpot,3665,TRUE,FALSE,NA,NA,"Seoul, Republic of Korea",en,http://pbs.twimg.com/profile_images/977432858062024705/0_3CJgjh_normal.jpg
1966,"April 7, 2018
ooxoo woke up.
Time 8:48, Sleep duration 3h 39m 53s
#SleepMeister https://t.co/uYsCdwf5Os",FALSE,0,NA,2018-04-06 23:48:07,FALSE,NA,982404617349640192,NA,"<a href=""http://www.amuate.com/sleepmeisteren.html"" rel=""nofollow"">Sleep Meister</a>",ooxoo,0,FALSE,FALSE,NA,NA,Tokyo,ja,http://pbs.twimg.com/profile_images/835843876761939968/fzcvCzQb_normal.jpg
1967,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:47:54,FALSE,NA,982404561322332160,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_GoldenNoona_,3665,TRUE,FALSE,NA,NA,Multifandom but mostly BTS ,en,http://pbs.twimg.com/profile_images/981214315503026177/WcZ1xCu-_normal.jpg
1968,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:47:50,FALSE,NA,982404547560779776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jrasicparkjimin,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/904381101443043328/Z3zFJ0E__normal.jpg
1969,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:46:45,FALSE,NA,982404271177129986,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Jhchll_almario,3665,TRUE,FALSE,NA,NA,Daegu,en,http://pbs.twimg.com/profile_images/982589895297454080/82BlFUOB_normal.jpg
1970,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:46:32,FALSE,NA,982404216307187712,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chuu_berries,3665,TRUE,FALSE,NA,NA,.｡.:*♡,en,http://pbs.twimg.com/profile_images/970810187442466816/_3_gI3bq_normal.jpg
1971,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:46:10,FALSE,NA,982404127937277953,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jiminiyah,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/918375763304255488/psccCUvp_normal.jpg
1972,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:46:06,FALSE,NA,982404110270988289,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nctyoongii,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981970657490751488/1sgdVvi8_normal.jpg
1973,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:46:02,FALSE,NA,982404091493146627,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taepressed,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/943974201622499328/OFQHFwZ7_normal.jpg
1974,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:44:40,FALSE,NA,982403747337986048,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BlueLunana,3665,TRUE,FALSE,NA,NA,,es,http://pbs.twimg.com/profile_images/980151709077917696/NLSnrVpT_normal.jpg
1975,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:44:16,FALSE,NA,982403648788496384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jiminxie,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/982465089877041152/CUsy8ey-_normal.jpg
1976,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:43:28,FALSE,NA,982403445461155840,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",domggeuk,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981309482075475968/8qAGvlqr_normal.jpg
1977,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:42:15,FALSE,NA,982403142091526144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",binnsbritannyg1,3665,TRUE,FALSE,NA,NA,"Port Charlotte, FL",en,http://pbs.twimg.com/profile_images/956122177287479297/0vRzv92J_normal.jpg
1978,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:41:34,FALSE,NA,982402968543735808,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stanthekings,3665,TRUE,FALSE,NA,NA,����,en,http://pbs.twimg.com/profile_images/980819934392586240/VoEXfmOf_normal.jpg
1979,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:41:31,FALSE,NA,982402957634359296,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Laryssasantosx,3665,TRUE,FALSE,NA,NA,"Salvador, Brasil",pt,http://pbs.twimg.com/profile_images/983313408119463936/wIEgKvw__normal.jpg
1980,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:41:07,FALSE,NA,982402857021263872,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bedmatesv,3665,TRUE,FALSE,NA,NA,"Las Vegas, NV",en,http://pbs.twimg.com/profile_images/943702935325655040/cM63cTEY_normal.jpg
1981,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:40:57,FALSE,NA,982402813031366657,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZelleJeon,3665,TRUE,FALSE,NA,NA,Nochu's,en,http://pbs.twimg.com/profile_images/982985023736365056/jKoI_fMx_normal.jpg
1982,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:40:44,FALSE,NA,982402760095256577,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joonminjeon,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/944117039362396160/OOa-mQko_normal.jpg
1983,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:40:32,FALSE,NA,982402708907876352,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",baby_chimchim_,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/981248818137018368/E20mBkX0_normal.jpg
1984,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:40:21,FALSE,NA,982402660174303238,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yoongibags,3665,TRUE,FALSE,NA,NA,"Belém, Brasil ",pt,http://pbs.twimg.com/profile_images/978613143227297793/ZoPx3EJr_normal.jpg
1985,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:39:57,FALSE,NA,982402560395968517,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",BlueStilk,3665,TRUE,FALSE,NA,NA,"The Depths of Anxiety City, right beside Existential Crisis",fr,http://pbs.twimg.com/profile_images/983471078273101825/kLlpAmTM_normal.jpg
1986,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:39:48,FALSE,NA,982402521833623554,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MadAlice_BTS,3665,TRUE,FALSE,NA,NA,Abajo de tu Cama,es,http://pbs.twimg.com/profile_images/983186456381280256/hwMfOWQ-_normal.jpg
1987,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:39:41,FALSE,NA,982402495795298309,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kookieproof,3665,TRUE,FALSE,NA,NA,mex✧|| vane,en,http://pbs.twimg.com/profile_images/983588779322761217/aUt5MBht_normal.jpg
1988,"RT @kookceptional: [trans]
Q: What fashion items do you own the most?
JM: Blue denim jackets, hoodies and hooded clothes, and long T-shirts…",FALSE,0,NA,2018-04-06 23:38:37,FALSE,NA,982402225292173313,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AndreLavinia98,3665,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/983729750022737920/WsBKpJ0r_normal.jpg
